iso3c,economist_excess_deaths,economist_estimated,month,who_excess_deaths,who_estimated,pop
FJI,246.07580205386228,TRUE,2021-09-01,192,TRUE,896444
FJI,122.55512974618306,TRUE,2021-10-01,71,TRUE,896444
FJI,37.712922386614025,TRUE,2021-11-01,17,TRUE,896444
FJI,2.21112501736868,TRUE,2021-12-01,-10.838709677419354,TRUE,896444
FRA,-516.5415329050568,FALSE,2020-01-01,-396,FALSE,65273512
FRA,-3811.310433385641,FALSE,2020-02-01,-5088,FALSE,65273512
FRA,9099.728210274174,FALSE,2020-03-01,9363,FALSE,65273512
FRA,16421.979373998074,FALSE,2020-04-01,14897,FALSE,65273512
FRA,675.8139245599151,FALSE,2020-05-01,714,FALSE,65273512
FRA,72.89365971232577,FALSE,2020-06-01,-884,FALSE,65273512
FRA,-774.4717897258174,FALSE,2020-07-01,-516,FALSE,65273512
FRA,2050.6139245599006,FALSE,2020-08-01,1796,FALSE,65273512
FRA,2371.7508025694915,FALSE,2020-09-01,1598,FALSE,65273512
FRA,7386.156781702755,FALSE,2020-10-01,8232,FALSE,65273512
FRA,15191.922231140916,FALSE,2020-11-01,13055,FALSE,65273512
FRA,8047.523595506935,FALSE,2020-12-01,6407,FALSE,65273512
FRA,6098.945739702448,FALSE,2021-01-01,8378,FALSE,65273512
FRA,3272.5248863041074,FALSE,2021-02-01,-65,FALSE,65273512
FRA,1933.8280898890912,FALSE,2021-03-01,3211,FALSE,65273512
FRA,6865.8391653304525,FALSE,2021-04-01,5829,FALSE,65273512
FRA,3090.7138041748326,FALSE,2021-05-01,3464,FALSE,65273512
FRA,-142.78940609813677,FALSE,2021-06-01,-1426,FALSE,65273512
FRA,-128.28619582519318,FALSE,2021-07-01,391,FALSE,65273512
FRA,2883.4852327462418,FALSE,2021-08-01,2516,FALSE,65273512
FRA,2569.3534510447416,FALSE,2021-09-01,1227,FALSE,65273512
FRA,2504.1995184605194,FALSE,2021-10-01,3024,FALSE,65273512
FRA,3122.92487961617,FALSE,2021-11-01,631,FALSE,65273512
FRA,2038.42568218336,FALSE,2021-12-01,1417.032258064516,FALSE,65273512
FSM,0.4010266412283554,TRUE,2020-01-01,0,TRUE,115021
FSM,0.14901862524633303,TRUE,2020-02-01,-1,TRUE,115021
FSM,1.0990630462645334,TRUE,2020-03-01,-2,TRUE,115021
FSM,1.0589175749581063,TRUE,2020-04-01,-13,TRUE,115021
FSM,1.4604981299909323,TRUE,2020-05-01,-9,TRUE,115021
FSM,2.1609259736177604,TRUE,2020-06-01,-6,TRUE,115021
FSM,2.131553692148157,TRUE,2020-07-01,-3,TRUE,115021
FSM,2.14646521121998,TRUE,2020-08-01,-4,TRUE,115021
FSM,3.4705516802012912,TRUE,2020-09-01,-5,TRUE,115021
FSM,3.637913788374441,TRUE,2020-10-01,-6,TRUE,115021
FSM,3.5107666214267916,TRUE,2020-11-01,-7,TRUE,115021
FSM,3.8055502798547645,TRUE,2020-12-01,-6,TRUE,115021
FSM,1.7282395506931856,TRUE,2021-01-01,-6,TRUE,115021
FSM,0.7627060226304789,TRUE,2021-02-01,-4,TRUE,115021
FSM,1.3408618637788758,TRUE,2021-03-01,-5,TRUE,115021
FSM,1.7668348766670647,TRUE,2021-04-01,-3,TRUE,115021
FSM,1.2669622246364778,TRUE,2021-05-01,-2,TRUE,115021
FSM,1.250205082455178,TRUE,2021-06-01,-3,TRUE,115021
FSM,1.747548544183052,TRUE,2021-07-01,-1,TRUE,115021
FSM,0.9770055912260556,TRUE,2021-08-01,-2,TRUE,115021
FSM,3.3360676369526447,TRUE,2021-09-01,-5,TRUE,115021
FSM,2.546940278275736,TRUE,2021-10-01,-6,TRUE,115021
FSM,2.270906884832322,TRUE,2021-11-01,-6,TRUE,115021
FSM,0.7049858702687992,TRUE,2021-12-01,-1.032258064516129,TRUE,115021
GAB,13.416100885723413,TRUE,2020-01-01,54,TRUE,2225728
GAB,2.2352857051752326,TRUE,2020-02-01,28,TRUE,2225728
GAB,-10.645346983054566,TRUE,2020-03-01,-9,TRUE,2225728
GAB,-28.908437073726667,TRUE,2020-04-01,-52,TRUE,2225728
GAB,29.3036574294339,TRUE,2020-05-01,34,TRUE,2225728
GAB,162.4832115306086,TRUE,2020-06-01,127,TRUE,2225728
GAB,203.48252621243302,TRUE,2020-07-01,66,TRUE,2225728
GAB,166.18936932804965,TRUE,2020-08-01,32,TRUE,2225728
GAB,79.153907531571,TRUE,2020-09-01,-7,TRUE,2225728
GAB,67.69735825785662,TRUE,2020-10-01,-37,TRUE,2225728
GAB,141.47118353069172,TRUE,2020-11-01,2,TRUE,2225728
GAB,178.9256262808542,TRUE,2020-12-01,40,TRUE,2225728
GAB,218.72764512900483,TRUE,2021-01-01,57,TRUE,2225728
GAB,205.959740095296,TRUE,2021-02-01,135,TRUE,2225728
GAB,255.60740690256796,TRUE,2021-03-01,183,TRUE,2225728
GAB,265.16907676279106,TRUE,2021-04-01,143,TRUE,2225728
GAB,232.59960507580456,TRUE,2021-05-01,106,TRUE,2225728
GAB,196.64370714998753,TRUE,2021-06-01,96,TRUE,2225728
GAB,178.14501927488888,TRUE,2021-07-01,61,TRUE,2225728
GAB,171.6131981645501,TRUE,2021-08-01,13,TRUE,2225728
GAB,294.28475533131905,TRUE,2021-09-01,112,TRUE,2225728
GAB,356.77732145498516,TRUE,2021-10-01,191,TRUE,2225728
GAB,340.77833855926616,TRUE,2021-11-01,152,TRUE,2225728
GAB,68.98440001765225,TRUE,2021-12-01,19.35483870967742,TRUE,2225728
GBR,-500.84941549459546,FALSE,2020-01-01,7520,FALSE,67886004
GBR,-2504.9388415572225,FALSE,2020-02-01,-4216,FALSE,67886004
GBR,3276.7336239334677,FALSE,2020-03-01,4013,FALSE,67886004
GBR,44550.132078461036,FALSE,2020-04-01,44973,FALSE,67886004
GBR,15434.21933821919,FALSE,2020-05-01,15475,FALSE,67886004
GBR,971.3320784609501,FALSE,2020-06-01,685,FALSE,67886004
GBR,-998.9520903522618,FALSE,2020-07-01,-409,FALSE,67886004
GBR,1230.4479096477385,FALSE,2020-08-01,1242,FALSE,67886004
GBR,381.7892213180861,FALSE,2020-09-01,-12,FALSE,67886004
GBR,3707.6764810763284,FALSE,2020-10-01,4642,FALSE,67886004
GBR,9303.074935603829,FALSE,2020-11-01,7630,FALSE,67886004
GBR,10021.358292053123,FALSE,2020-12-01,3961,FALSE,67886004
GBR,24107.674770488957,FALSE,2021-01-01,31779,FALSE,67886004
GBR,12391.550485435275,FALSE,2021-02-01,9847,FALSE,67886004
GBR,-2853.9948087993403,FALSE,2021-03-01,-1590,FALSE,67886004
GBR,-4740.595323956843,FALSE,2021-04-01,-5346,FALSE,67886004
GBR,-2174.02183475541,FALSE,2021-05-01,-1177,FALSE,67886004
GBR,-620.6238953854178,FALSE,2021-06-01,-1691,FALSE,67886004
GBR,3182.4924509588604,FALSE,2021-07-01,3847,FALSE,67886004
GBR,5621.806736673154,FALSE,2021-08-01,5973,FALSE,67886004
GBR,7444.31896175742,FALSE,2021-09-01,6145,FALSE,67886004
GBR,7334.178165244595,FALSE,2021-10-01,7843,FALSE,67886004
GBR,7797.3475331860145,FALSE,2021-11-01,5437,FALSE,67886004
GBR,1755.9021993257943,FALSE,2021-12-01,600.258064516129,FALSE,67886004
GEO,5.606893903270374,FALSE,2020-01-01,374,FALSE,3989175
GEO,99.57718408458567,FALSE,2020-02-01,104,FALSE,3989175
GEO,-157.237257799693,FALSE,2020-03-01,-73,FALSE,3989175
GEO,-243.65153980615372,FALSE,2020-04-01,-348,FALSE,3989175
GEO,13.298871232565691,FALSE,2020-05-01,79,FALSE,3989175
GEO,32.07362148416859,FALSE,2020-06-01,-28,FALSE,3989175
GEO,261.5279034906305,FALSE,2020-07-01,279,FALSE,3989175
GEO,-116.70177392872425,FALSE,2020-08-01,-83,FALSE,3989175
GEO,105.02308384975957,FALSE,2020-09-01,22,FALSE,3989175
GEO,453.51951639385624,FALSE,2020-10-01,604,FALSE,3989175
GEO,2096.47362148417,FALSE,2020-11-01,2293,FALSE,3989175
GEO,2138.3487637056865,FALSE,2020-12-01,2348,FALSE,3989175
GEO,654.533624220881,FALSE,2021-01-01,969,FALSE,3989175
GEO,32.288185903193025,FALSE,2021-02-01,-158,FALSE,3989175
GEO,181.016989600424,FALSE,2021-03-01,287,FALSE,3989175
GEO,268.7661189681526,FALSE,2021-04-01,242,FALSE,3989175
GEO,720.4187100305315,FALSE,2021-05-01,847,FALSE,3989175
GEO,602.6562264950343,FALSE,2021-06-01,570,FALSE,3989175
GEO,967.661745335545,TRUE,2021-07-01,1271,TRUE,3989175
GEO,2515.252624800455,TRUE,2021-08-01,2803,TRUE,3989175
GEO,2436.908235773934,TRUE,2021-09-01,2660,TRUE,3989175
GEO,2061.7769258759467,TRUE,2021-10-01,2257,TRUE,3989175
GEO,3192.9903642241675,TRUE,2021-11-01,3778,TRUE,3989175
GEO,756.3577154528878,TRUE,2021-12-01,868.9032258064516,TRUE,3989175
GHA,454.0532487406001,TRUE,2020-01-01,960,TRUE,31072945
GHA,46.66066247038519,TRUE,2020-02-01,849,TRUE,31072945
GHA,-1139.9317731638027,TRUE,2020-03-01,-373,TRUE,31072945
GHA,-1379.1564486309048,TRUE,2020-04-01,-897,TRUE,31072945
GHA,-1332.0231527733245,TRUE,2020-05-01,-110,TRUE,31072945
GHA,8.461845374556589,TRUE,2020-06-01,1100,TRUE,31072945
GHA,1569.9336454911754,TRUE,2020-07-01,1550,TRUE,31072945
GHA,943.7244219286339,TRUE,2020-08-01,1710,TRUE,31072945
GHA,-481.22767104605265,TRUE,2020-09-01,659,TRUE,31072945
GHA,-658.2808883466971,TRUE,2020-10-01,236,TRUE,31072945
GHA,739.345338203082,TRUE,2020-11-01,281,TRUE,31072945
GHA,1348.636040338836,TRUE,2020-12-01,495,TRUE,31072945
GHA,1907.530256257445,TRUE,2021-01-01,1196,TRUE,31072945
GHA,1625.9568060078095,TRUE,2021-02-01,2504,TRUE,31072945
GHA,995.1884545167542,TRUE,2021-03-01,1829,TRUE,31072945
GHA,1052.7877844191678,TRUE,2021-04-01,1051,TRUE,31072945
GHA,1469.6153969566628,TRUE,2021-05-01,619,TRUE,31072945
GHA,1806.6958115184611,TRUE,2021-06-01,680,TRUE,31072945
GHA,1988.361244756429,TRUE,2021-07-01,938,TRUE,31072945
GHA,2050.2709173093876,TRUE,2021-08-01,1817,TRUE,31072945
GHA,2161.663581415584,TRUE,2021-09-01,1529,TRUE,31072945
GHA,1910.9868847173357,TRUE,2021-10-01,491,TRUE,31072945
GHA,1998.1388715448331,TRUE,2021-11-01,623,TRUE,31072945
GHA,555.6889517654047,TRUE,2021-12-01,301.6774193548387,TRUE,31072945
GIN,197.74400561363404,TRUE,2020-01-01,604,TRUE,13132792
GIN,79.72187325233193,TRUE,2020-02-01,347,TRUE,13132792
GIN,-196.36842836107647,TRUE,2020-03-01,163,TRUE,13132792
GIN,-311.61338199214657,TRUE,2020-04-01,-142,TRUE,13132792
GIN,-361.2796856369631,TRUE,2020-05-01,101,TRUE,13132792
GIN,6.88168809701472,TRUE,2020-06-01,234,TRUE,13132792
GIN,406.6783281485638,TRUE,2020-07-01,622,TRUE,13132792
GIN,300.2477313731628,TRUE,2020-08-01,612,TRUE,13132792
GIN,-88.9324226040026,TRUE,2020-09-01,328,TRUE,13132792
GIN,-190.86292705184135,TRUE,2020-10-01,307,TRUE,13132792
GIN,192.36497206536623,TRUE,2020-11-01,282,TRUE,13132792
GIN,473.18121081897226,TRUE,2020-12-01,473,TRUE,13132792
GIN,567.2408820887683,TRUE,2021-01-01,544,TRUE,13132792
GIN,372.3371827276181,TRUE,2021-02-01,952,TRUE,13132792
GIN,470.79137971036414,TRUE,2021-03-01,978,TRUE,13132792
GIN,722.768548955963,TRUE,2021-04-01,810,TRUE,13132792
GIN,743.9686759159206,TRUE,2021-05-01,666,TRUE,13132792
GIN,804.7009844322769,TRUE,2021-06-01,643,TRUE,13132792
GIN,773.9700746326841,TRUE,2021-07-01,1089,TRUE,13132792
GIN,1084.9655060771013,TRUE,2021-08-01,1209,TRUE,13132792
GIN,842.4368409193006,TRUE,2021-09-01,763,TRUE,13132792
GIN,730.122174828272,TRUE,2021-10-01,292,TRUE,13132792
GIN,814.4792365478319,TRUE,2021-11-01,161,TRUE,13132792
GIN,226.7660163345028,TRUE,2021-12-01,127.2258064516129,TRUE,13132792
GMB,21.38181573838346,TRUE,2020-01-01,92,TRUE,2416664
GMB,-1.214885983842597,TRUE,2020-02-01,65,TRUE,2416664
GMB,-71.95573088389013,TRUE,2020-03-01,99,TRUE,2416664
GMB,-115.0418977091089,TRUE,2020-04-01,-72,TRUE,2416664
GMB,-100.89254441736935,TRUE,2020-05-01,-29,TRUE,2416664
GMB,-21.055686131797987,TRUE,2020-06-01,80,TRUE,2416664
GMB,65.53958962840346,TRUE,2020-07-01,179,TRUE,2416664
GMB,244.67132876767286,TRUE,2020-08-01,326,TRUE,2416664
GMB,46.41676023414968,TRUE,2020-09-01,103,TRUE,2416664
GMB,18.95652258258402,TRUE,2020-10-01,40,TRUE,2416664
GMB,93.520768920379,TRUE,2020-11-01,53,TRUE,2416664
GMB,154.5550060337189,TRUE,2020-12-01,65,TRUE,2416664
GMB,154.8895284931183,TRUE,2021-01-01,113,TRUE,2416664
GMB,147.79811921907316,TRUE,2021-02-01,210,TRUE,2416664
GMB,119.94639125259404,TRUE,2021-03-01,194,TRUE,2416664
GMB,122.03208128592073,TRUE,2021-04-01,164,TRUE,2416664
GMB,144.25309354693857,TRUE,2021-05-01,122,TRUE,2416664
GMB,149.38057511325042,TRUE,2021-06-01,113,TRUE,2416664
GMB,271.5836720892686,TRUE,2021-07-01,289,TRUE,2416664
GMB,364.22097621259184,TRUE,2021-08-01,381,TRUE,2416664
GMB,203.23706642278458,TRUE,2021-09-01,142,TRUE,2416664
GMB,147.9075730344141,TRUE,2021-10-01,53,TRUE,2416664
GMB,157.51360523408914,TRUE,2021-11-01,55,TRUE,2416664
GMB,41.17224024177314,TRUE,2021-12-01,17.548387096774192,TRUE,2416664
GNB,45.13028602963372,TRUE,2020-01-01,95,TRUE,1967998
GNB,11.986532769787463,TRUE,2020-02-01,93,TRUE,1967998
GNB,-38.46133938029135,TRUE,2020-03-01,80,TRUE,1967998
GNB,-44.50192363554138,TRUE,2020-04-01,-42,TRUE,1967998
GNB,-36.21203151873073,TRUE,2020-05-01,87,TRUE,1967998
GNB,56.00302683804526,TRUE,2020-06-01,223,TRUE,1967998
GNB,136.96967079605074,TRUE,2020-07-01,122,TRUE,1967998
GNB,102.29407381809169,TRUE,2020-08-01,154,TRUE,1967998
GNB,11.396259982453788,TRUE,2020-09-01,105,TRUE,1967998
GNB,-2.950454164637268,TRUE,2020-10-01,44,TRUE,1967998
GNB,79.58439243713251,TRUE,2020-11-01,53,TRUE,1967998
GNB,136.65931322035556,TRUE,2020-12-01,85,TRUE,1967998
GNB,141.84125214755417,TRUE,2021-01-01,52,TRUE,1967998
GNB,133.39733164931624,TRUE,2021-02-01,158,TRUE,1967998
GNB,121.99657459472313,TRUE,2021-03-01,212,TRUE,1967998
GNB,117.90539766264688,TRUE,2021-04-01,167,TRUE,1967998
GNB,126.73106599469509,TRUE,2021-05-01,109,TRUE,1967998
GNB,136.1119750761909,TRUE,2021-06-01,125,TRUE,1967998
GNB,161.6790003853005,TRUE,2021-07-01,186,TRUE,1967998
GNB,222.2636436866637,TRUE,2021-08-01,293,TRUE,1967998
GNB,188.09769505886118,TRUE,2021-09-01,175,TRUE,1967998
GNB,156.36676524972117,TRUE,2021-10-01,98,TRUE,1967998
GNB,162.00643192251798,TRUE,2021-11-01,95,TRUE,1967998
GNB,41.762329984317034,TRUE,2021-12-01,18.838709677419356,TRUE,1967998
GNQ,-6.445442209875922,TRUE,2020-01-01,46,TRUE,1402985
GNQ,-8.570225985992819,TRUE,2020-02-01,57,TRUE,1402985
GNQ,-51.36769465260683,TRUE,2020-03-01,52,TRUE,1402985
GNQ,-59.02597614282253,TRUE,2020-04-01,-33,TRUE,1402985
GNQ,-30.137242019707056,TRUE,2020-05-01,81,TRUE,1402985
GNQ,38.99646414377971,TRUE,2020-06-01,-12,TRUE,1402985
GNQ,55.39251473867003,TRUE,2020-07-01,193,TRUE,1402985
GNQ,26.745907156700355,TRUE,2020-08-01,208,TRUE,1402985
GNQ,-21.941609705736877,TRUE,2020-09-01,7,TRUE,1402985
GNQ,-34.17590430939053,TRUE,2020-10-01,3,TRUE,1402985
GNQ,-12.326908210891874,TRUE,2020-11-01,44,TRUE,1402985
GNQ,-7.0433359363823085,TRUE,2020-12-01,49,TRUE,1402985
GNQ,9.04967520242842,TRUE,2021-01-01,36,TRUE,1402985
GNQ,24.843298798115637,TRUE,2021-02-01,115,TRUE,1402985
GNQ,49.14778862434697,TRUE,2021-03-01,131,TRUE,1402985
GNQ,65.91849649072849,TRUE,2021-04-01,104,TRUE,1402985
GNQ,55.07099383373978,TRUE,2021-05-01,79,TRUE,1402985
GNQ,38.96673062008849,TRUE,2021-06-01,76,TRUE,1402985
GNQ,13.436028443878705,TRUE,2021-07-01,50,TRUE,1402985
GNQ,16.050154093470496,TRUE,2021-08-01,36,TRUE,1402985
GNQ,110.24799365690448,TRUE,2021-09-01,147,TRUE,1402985
GNQ,110.81963786804879,TRUE,2021-10-01,127,TRUE,1402985
GNQ,45.543850908411,TRUE,2021-11-01,68,TRUE,1402985
GNQ,15.13233432038524,TRUE,2021-12-01,13.67741935483871,TRUE,1402985
GRC,109.51324237567113,FALSE,2020-01-01,574,FALSE,10423056
GRC,151.03376137005685,FALSE,2020-02-01,-183,FALSE,10423056
GRC,466.72495987195873,FALSE,2020-03-01,348,FALSE,10423056
GRC,-172.4348314603135,FALSE,2020-04-01,-442,FALSE,10423056
GRC,115.98210272910633,FALSE,2020-05-01,-91,FALSE,10423056
GRC,-224.74911717460506,FALSE,2020-06-01,-372,FALSE,10423056
GRC,307.95353130053223,FALSE,2020-07-01,78,FALSE,10423056
GRC,500.43924558624826,FALSE,2020-08-01,385,FALSE,10423056
GRC,664.9080256825447,FALSE,2020-09-01,337,FALSE,10423056
GRC,163.92495987196207,FALSE,2020-10-01,205,FALSE,10423056
GRC,2563.9937399682576,FALSE,2020-11-01,2194,FALSE,10423056
GRC,1834.964526485125,FALSE,2020-12-01,1010,FALSE,10423056
GRC,-1341.425936329025,FALSE,2021-01-01,-752,FALSE,10423056
GRC,-627.6392322093823,FALSE,2021-02-01,-1235,FALSE,10423056
GRC,1143.4237560196661,FALSE,2021-03-01,1156,FALSE,10423056
GRC,2005.9630818623496,FALSE,2021-04-01,1754,FALSE,10423056
GRC,1622.2237560196709,FALSE,2021-05-01,1479,FALSE,10423056
GRC,1227.3345104337736,FALSE,2021-06-01,963,FALSE,10423056
GRC,1787.4808988768123,FALSE,2021-07-01,1458,FALSE,10423056
GRC,3020.2237560196627,FALSE,2021-08-01,3061,FALSE,10423056
GRC,1769.1630818623498,FALSE,2021-09-01,1455,FALSE,10423056
GRC,1608.5380417339547,FALSE,2021-10-01,1450,FALSE,10423056
GRC,2832.91811534198,TRUE,2021-11-01,2256,FALSE,10423056
GRC,1009.5092623557684,TRUE,2021-12-01,595.0967741935484,FALSE,10423056
GRD,-1.3711828457888746,TRUE,2020-01-01,-20,TRUE,112519
GRD,-1.9434304823373871,TRUE,2020-02-01,-21,TRUE,112519
GRD,-4.796399861576941,TRUE,2020-03-01,-19,TRUE,112519
GRD,-5.83147615613363,TRUE,2020-04-01,-30,TRUE,112519
GRD,-6.206386815599976,TRUE,2020-05-01,-27,TRUE,112519
GRD,-5.246493571794671,TRUE,2020-06-01,-22,TRUE,112519
GRD,-5.717611736523781,TRUE,2020-07-01,-18,TRUE,112519
GRD,-3.5174257525562607,TRUE,2020-08-01,-17,TRUE,112519
GRD,-4.223930575489803,TRUE,2020-09-01,-20,TRUE,112519
GRD,-4.02684832743671,TRUE,2020-10-01,-22,TRUE,112519
GRD,-3.3571928843895615,TRUE,2020-11-01,-22,TRUE,112519
GRD,-2.1172517186353574,TRUE,2020-12-01,-16,TRUE,112519
GRD,-2.50950490901706,TRUE,2021-01-01,-18,TRUE,112519
GRD,-1.6684828968244378,TRUE,2021-02-01,-18,TRUE,112519
GRD,-1.0120977332800118,TRUE,2021-03-01,-18,TRUE,112519
GRD,-2.8585051652958366,TRUE,2021-04-01,-16,TRUE,112519
GRD,-2.780552089770848,TRUE,2021-05-01,-16,TRUE,112519
GRD,-2.3119807050700354,TRUE,2021-06-01,-15,TRUE,112519
GRD,-1.871944281638191,TRUE,2021-07-01,-18,TRUE,112519
GRD,1.7833503697653068,TRUE,2021-08-01,-18,TRUE,112519
GRD,93.41355612681103,TRUE,2021-09-01,108,TRUE,112519
GRD,58.93321536707285,TRUE,2021-10-01,48,TRUE,112519
GRD,4.0255159043198665,TRUE,2021-11-01,-13,TRUE,112519
GRD,0.05366764551820284,TRUE,2021-12-01,-5.161290322580645,TRUE,112519
GTM,35.218900481560624,FALSE,2020-01-01,-365,FALSE,17915567
GTM,-139.29090422676936,FALSE,2020-02-01,-777,FALSE,17915567
GTM,-919.1856741572321,FALSE,2020-03-01,-941,FALSE,17915567
GTM,-1440.686597110683,FALSE,2020-04-01,-1807,FALSE,17915567
GTM,-698.1285313000885,FALSE,2020-05-01,-1014,FALSE,17915567
GTM,2030.7134028893151,FALSE,2020-06-01,1816,FALSE,17915567
GTM,4841.814325842757,FALSE,2020-07-01,5321,FALSE,17915567
GTM,2694.3571829856255,FALSE,2020-08-01,2874,FALSE,17915567
GTM,1318.0562600321734,FALSE,2020-09-01,1144,FALSE,17915567
GTM,954.9857544141981,FALSE,2020-10-01,954,FALSE,17915567
GTM,1164.3705457464591,FALSE,2020-11-01,837,FALSE,17915567
GTM,1057.135473515319,FALSE,2020-12-01,708,FALSE,17915567
GTM,1684.7039125202484,FALSE,2021-01-01,1167,FALSE,17915567
GTM,985.8136369716608,FALSE,2021-02-01,-224,FALSE,17915567
GTM,1245.1333868378715,FALSE,2021-03-01,1017,FALSE,17915567
GTM,1572.00834670946,FALSE,2021-04-01,2008,FALSE,17915567
GTM,2598.847672552156,FALSE,2021-05-01,2255,FALSE,17915567
GTM,2383.894060995174,FALSE,2021-06-01,2223,FALSE,17915567
GTM,3730.1905296950054,FALSE,2021-07-01,4276,FALSE,17915567
GTM,6209.590529694996,FALSE,2021-08-01,6700,FALSE,17915567
GTM,8252.071749014927,TRUE,2021-09-01,9148,FALSE,17915567
GTM,3395.95212904302,TRUE,2021-10-01,6174,FALSE,17915567
GTM,1662.7889607254597,TRUE,2021-11-01,3490,FALSE,17915567
GTM,243.85856467330694,TRUE,2021-12-01,622.7096774193549,FALSE,17915567
GUY,-5.758541303158624,TRUE,2020-01-01,-7,TRUE,786559
GUY,-8.448257714581628,TRUE,2020-02-01,-25,TRUE,786559
GUY,-36.476109280672276,TRUE,2020-03-01,-18,TRUE,786559
GUY,-10.356477680891134,TRUE,2020-04-01,-26,TRUE,786559
GUY,-5.911671091534171,TRUE,2020-05-01,-37,TRUE,786559
GUY,-21.774111557109016,TRUE,2020-06-01,-22,TRUE,786559
GUY,-3.5032309771643084,TRUE,2020-07-01,66,TRUE,786559
GUY,35.03063781483789,TRUE,2020-08-01,99,TRUE,786559
GUY,74.12215341150295,TRUE,2020-09-01,137,TRUE,786559
GUY,69.79351640459106,TRUE,2020-10-01,109,TRUE,786559
GUY,59.90154127245438,TRUE,2020-11-01,64,TRUE,786559
GUY,50.01027611261662,TRUE,2020-12-01,58,TRUE,786559
GUY,60.77394639354338,TRUE,2021-01-01,43,TRUE,786559
GUY,67.75628826945982,TRUE,2021-02-01,77,TRUE,786559
GUY,120.50193499383678,TRUE,2021-03-01,132,TRUE,786559
GUY,154.4075850831095,TRUE,2021-04-01,218,TRUE,786559
GUY,194.08158230478455,TRUE,2021-05-01,264,TRUE,786559
GUY,167.3720966184185,TRUE,2021-06-01,243,TRUE,786559
GUY,133.01062499364326,TRUE,2021-07-01,209,TRUE,786559
GUY,153.28625214706895,TRUE,2021-08-01,222,TRUE,786559
GUY,298.6200579010001,TRUE,2021-09-01,387,TRUE,786559
GUY,219.26309658239762,TRUE,2021-10-01,286,TRUE,786559
GUY,142.83582620462604,TRUE,2021-11-01,184,TRUE,786559
GUY,28.340866333758232,TRUE,2021-12-01,38.70967741935484,TRUE,786559
HND,-2.3013667273988903,TRUE,2020-01-01,158,TRUE,9904608
HND,5.040025991195135,TRUE,2020-02-01,120,TRUE,9904608
HND,168.82376522530055,TRUE,2020-03-01,-519,TRUE,9904608
HND,20.21599816054275,TRUE,2020-04-01,-101,TRUE,9904608
HND,609.3552337773099,TRUE,2020-05-01,333,TRUE,9904608
HND,1859.429516396939,TRUE,2020-06-01,947,TRUE,9904608
HND,2533.0649345912707,TRUE,2020-07-01,1916,TRUE,9904608
HND,1813.8565106819976,TRUE,2020-08-01,1518,TRUE,9904608
HND,1401.5061399936221,TRUE,2020-09-01,1031,TRUE,9904608
HND,1063.0870245975188,TRUE,2020-10-01,696,TRUE,9904608
HND,921.4864859441656,TRUE,2020-11-01,589,TRUE,9904608
HND,964.6061273822197,TRUE,2020-12-01,596,TRUE,9904608
HND,1373.2649535273783,TRUE,2021-01-01,1203,TRUE,9904608
HND,1332.8328136073706,TRUE,2021-02-01,1343,TRUE,9904608
HND,1294.1508329749438,TRUE,2021-03-01,1247,TRUE,9904608
HND,1343.392856214737,TRUE,2021-04-01,1488,TRUE,9904608
HND,1858.9305958714287,TRUE,2021-05-01,2042,TRUE,9904608
HND,1455.3007559086395,TRUE,2021-06-01,1515,TRUE,9904608
HND,1776.4880437003274,TRUE,2021-07-01,1549,TRUE,9904608
HND,2539.605526473877,TRUE,2021-08-01,1738,TRUE,9904608
HND,2057.710901620996,TRUE,2021-09-01,1537,TRUE,9904608
HND,1186.0539248586365,TRUE,2021-10-01,973,TRUE,9904608
HND,666.7012572326773,TRUE,2021-11-01,532,TRUE,9904608
HND,70.52068730272211,TRUE,2021-12-01,54.45161290322581,TRUE,9904608
HRV,-49.334069020889316,FALSE,2020-01-01,-47,FALSE,4105268
HRV,-176.3259497058293,FALSE,2020-02-01,-347,FALSE,4105268
HRV,158.87162921338023,FALSE,2020-03-01,225,FALSE,4105268
HRV,-51.09012841101352,FALSE,2020-04-01,-183,FALSE,4105268
HRV,-96.29979935804671,FALSE,2020-05-01,-139,FALSE,4105268
HRV,183.93844301755576,FALSE,2020-06-01,48,FALSE,4105268
HRV,124.78591492766641,FALSE,2020-07-01,182,FALSE,4105268
HRV,229.10020064195257,FALSE,2020-08-01,171,FALSE,4105268
HRV,391.42415730327224,FALSE,2020-09-01,275,FALSE,4105268
HRV,704.500200641953,FALSE,2020-10-01,753,FALSE,4105268
HRV,2070.6527287318436,FALSE,2020-11-01,1795,FALSE,4105268
HRV,2979.334510433284,FALSE,2020-12-01,2770,FALSE,4105268
HRV,707.5481340286885,FALSE,2021-01-01,1116,FALSE,4105268
HRV,159.3681848581261,FALSE,2021-02-01,-135,FALSE,4105268
HRV,186.55264847503653,FALSE,2021-03-01,302,FALSE,4105268
HRV,1431.1560192615564,FALSE,2021-04-01,1338,FALSE,4105268
HRV,1152.2955056178962,FALSE,2021-05-01,1152,FALSE,4105268
HRV,769.9845906901262,FALSE,2021-06-01,615,FALSE,4105268
HRV,344.89550561789406,FALSE,2021-07-01,347,FALSE,4105268
HRV,456.0097913321796,FALSE,2021-08-01,436,FALSE,4105268
HRV,927.1845906901278,FALSE,2021-09-01,760,FALSE,4105268
HRV,1223.2097913321793,FALSE,2021-10-01,1257,FALSE,4105268
HRV,2729.9274478329844,FALSE,2021-11-01,2435,FALSE,4105268
